cod_RS;Cod_IBGE;Cod_Tabnet;nome_MUN;nome_RS;sigla_UF;pop_regiao
35081;3523701;352370;Itirapuã;Três Colinas;SP;427758
35143;3523800;352380;Itobi;Rio Pardo;SP;217325
35163;3523909;352390;Itu;Sorocaba;SP;1741781
35073;3524006;352400;Itupeva;Jundiaí;SP;815338
35083;3524105;352410;Ituverava;Alta Mogiana;SP;125803
35051;3524204;352420;Jaborandi;Norte - Barretos;SP;292653
35131;3524303;352430;Jaboticabal;Horizonte Verde;SP;447537
35171;3524402;352440;Jacareí;Alto Vale do Paraíba;SP;1103668
35156;3524501;352450;Jaci;José Bonifácio;SP;105601
35121;3524600;352460;Jacupiranga;Vale do Ribeira;SP;284509
35072;3524709;352470;Jaguariúna;Região Metropolitana de Campinas;SP;3244142
35153;3524808;352480;Jales;Jales;SP;103857
35171;3524907;352490;Jambeiro;Alto Vale do Paraíba;SP;1103668
35014;3525003;352500;Jandira;Rota dos Bandeirantes;SP;1894506
35132;3525102;352510;Jardinópolis;Aquífero Guarani;SP;934756
35073;3525201;352520;Jarinu;Jundiaí;SP;815338
35064;3525300;352530;Jaú;Jaú;SP;355931
35081;3525409;352540;Jeriquara;Três Colinas;SP;427758
35071;3525508;352550;Joanópolis;Bragança;SP;475660
35113;3525607;352560;João Ramalho;Alto Capivari;SP;59639
35156;3525706;352570;José Bonifácio;José Bonifácio;SP;105601
35093;3525805;352580;Júlio Mesquita;Marília;SP;390523
35163;3525854;352585;Jumirim;Sorocaba;SP;1741781
35073;3525904;352590;Jundiaí;Jundiaí;SP;815338
35111;3526001;352600;Junqueirópolis;Alta Paulista;SP;135956
35121;3526100;352610;Juquiá;Vale do Ribeira;SP;284509
35013;3526209;352620;Juquitiba;Mananciais;SP;1157544
35174;3526308;352630;Lagoinha;Vale do Paraíba/Região Serrana;SP;626309
35063;3526407;352640;Laranjal Paulista;Polo Cuesta;SP;316844
35022;3526506;352650;Lavínia;Lagos do DRS II;SP;205427
35172;3526605;352660;Lavrinhas;Circuito da Fé e Vale Histórico;SP;486352
35101;3526704;352670;Leme;Araras;SP;346589
35062;3526803;352680;Lençóis Paulista;Bauru;SP;654154
35102;3526902;352690;Limeira;Limeira;SP;375650
35074;3527009;352700;Lindóia;Circuito das Águas;SP;136147
35065;3527108;352710;Lins;Lins;SP;169960
35172;3527207;352720;Lorena;Circuito da Fé e Vale Histórico;SP;486352
35023;3527256;352725;Lourdes;Consórcios do DRS II;SP;281008
35073;3527306;352730;Louveira;Jundiaí;SP;815338
35091;3527405;352740;Lucélia;Adamantina;SP;138431
35062;3527504;352750;Lucianópolis;Bauru;SP;654154
35132;3527603;352760;Luís Antônio;Aquífero Guarani;SP;934756
35023;3527702;352770;Luiziânia;Consórcios do DRS II;SP;281008
35093;3527801;352780;Lupércio;Marília;SP;390523
35092;3527900;352790;Lutécia;Assis;SP;247470
35062;3528007;352800;Macatuba;Bauru;SP;654154
35157;3528106;352810;Macaubal;Votuporanga;SP;201493
35154;3528205;352820;Macedônia;Fernandópolis;SP;117293
35157;3528304;352830;Magda;Votuporanga;SP;201493
35163;3528403;352840;Mairinque;Sorocaba;SP;1741781
35012;3528502;352850;Mairiporã;Franco da Rocha;SP;608783
35061;3528601;352860;Manduri;Vale do Jurumirim;SP;303868
35114;3528700;352870;Marabá Paulista;Extremo Oeste Paulista;SP;99135
35092;3528809;352880;Maracaí;Assis;SP;247470
35151;3528858;352885;Marapoama;Catanduva;SP;320610
35091;3528908;352890;Mariápolis;Adamantina;SP;138431
35093;3529005;352900;Marília;Marília;SP;390523
35153;3529104;352910;Marinópolis;Jales;SP;103857
35112;3529203;352920;Martinópolis;Alta Sorocabana;SP;413476
35033;3529302;352930;Matão;Norte do DRS III;SP;157668
35015;3529401;352940;Mauá;Grande ABC;SP;2789871
35156;3529500;352950;Mendonça;José Bonifácio;SP;105601
35154;3529609;352960;Meridiano;Fernandópolis;SP;117293
35153;3529658;352965;Mesópolis;Jales;SP;103857
35083;3529708;352970;Miguelópolis;Alta Mogiana;SP;125803
35064;3529807;352980;Mineiros do Tietê;Jaú;SP;355931
35121;3529906;352990;Miracatu;Vale do Ribeira;SP;284509
35154;3530003;353000;Mira Estrela;Fernandópolis;SP;117293
35022;3530102;353010;Mirandópolis;Lagos do DRS II;SP;205427
35115;3530201;353020;Mirante do Paranapanema;Pontal do Paranapanema;SP;67421
35155;3530300;353030;Mirassol;São José do Rio Preto;SP;732845
35155;3530409;353040;Mirassolândia;São José do Rio Preto;SP;732845
35143;3530508;353050;Mococa;Rio Pardo;SP;217325
35011;3530607;353060;Mogi das Cruzes;Alto do Tietê;SP;3031955
35141;3530706;353070;Mogi Guaçu;Baixa Mogiana;SP;331154
35141;3530805;353080;Moji Mirim;Baixa Mogiana;SP;331154
35103;3530904;353090;Mombuca;Piracicaba;SP;596232
35157;3531001;353100;Monções;Votuporanga;SP;201493
35041;3531100;353110;Mongaguá;Baixada Santista;SP;1865397
35074;3531209;353120;Monte Alegre do Sul;Circuito das Águas;SP;136147
35131;3531308;353130;Monte Alto;Horizonte Verde;SP;447537
35156;3531407;353140;Monte Aprazível;José Bonifácio;SP;105601
35052;3531506;353150;Monte Azul Paulista;Sul - Barretos;SP;148254
35111;3531605;353160;Monte Castelo;Alta Paulista;SP;135956
35171;3531704;353170;Monteiro Lobato;Alto Vale do Paraíba;SP;1103668
35072;3531803;353180;Monte Mor;Região Metropolitana de Campinas;SP;3244142
35082;3531902;353190;Morro Agudo;Alta Anhanguera;SP;164615
35072;3532009;353200;Morungaba;Região Metropolitana de Campinas;SP;3244142
35031;3532058;353205;Motuca;Central do DRS III;SP;322386
35022;3532108;353210;Murutinga do Sul;Lagos do DRS II;SP;205427
35113;3532157;353215;Nantes;Alto Capivari;SP;59639
35112;3532207;353220;Narandiba;Alta Sorocabana;SP;413476
35174;3532306;353230;Natividade da Serra;Vale do Paraíba/Região Serrana;SP;626309
35071;3532405;353240;Nazaré Paulista;Bragança;SP;475660
35155;3532504;353250;Neves Paulista;São José do Rio Preto;SP;732845
35157;3532603;353260;Nhandeara;Votuporanga;SP;201493
35156;3532702;353270;Nipoã;José Bonifácio;SP;105601
35155;3532801;353280;Nova Aliança;São José do Rio Preto;SP;732845
35162;3532827;353282;Nova Campina;Itapeva;SP;281984
35152;3532843;353284;Nova Canaã Paulista;Santa Fé do Sul;SP;47771
35021;3532868;353286;Nova Castilho;Central do DRS II;SP;304821
35032;3532900;353290;Nova Europa;Centro Oeste do DRS III;SP;146881
35155;3533007;353300;Nova Granada;São José do Rio Preto;SP;732845
35111;3533106;353310;Nova Guataporanga;Alta Paulista;SP;135956
35022;3533205;353320;Nova Independência;Lagos do DRS II;SP;205427
35151;3533254;353325;Novais;Catanduva;SP;320610
35021;3533304;353330;Nova Luzitânia;Central do DRS II;SP;304821
35072;3533403;353340;Nova Odessa;Região Metropolitana de Campinas;SP;3244142
35151;3533502;353350;Novo Horizonte;Catanduva;SP;320610
35082;3533601;353360;Nuporanga;Alta Anhanguera;SP;164615
35093;3533700;353370;Ocauçu;Marília;SP;390523
35094;3533809;353380;Óleo;Ourinhos;SP;244242
35051;3533908;353390;Olímpia;Norte - Barretos;SP;292653
35155;3534005;353400;Onda Verde;São José do Rio Preto;SP;732845
35093;3534104;353410;Oriente;Marília;SP;390523
35155;3534203;353420;Orindiúva;São José do Rio Preto;SP;732845
35082;3534302;353430;Orlândia;Alta Anhanguera;SP;164615
35014;3534401;353440;Osasco;Rota dos Bandeirantes;SP;1894506
35093;3534500;353450;Oscar Bressane;Marília;SP;390523
35091;3534609;353460;Osvaldo Cruz;Adamantina;SP;138431
35094;3534708;353470;Ourinhos;Ourinhos;SP;244242
35154;3534757;353475;Ouroeste;Fernandópolis;SP;117293
35111;3534807;353480;Ouro Verde;Alta Paulista;SP;135956
35091;3534906;353490;Pacaembu;Adamantina;SP;138431
35155;3535002;353500;Palestina;São José do Rio Preto;SP;732845
35151;3535101;353510;Palmares Paulista;Catanduva;SP;320610
35153;3535200;353520;Palmeira d'Oeste;Jales;SP;103857
35092;3535309;353530;Palmital;Assis;SP;247470
35111;3535408;353540;Panorama;Alta Paulista;SP;135956
35092;3535507;353550;Paraguaçu Paulista;Assis;SP;247470
35171;3535606;353560;Paraibuna;Alto Vale do Paraíba;SP;1103668
35151;3535705;353570;Paraíso;Catanduva;SP;320610
35061;3535804;353580;Paranapanema;Vale do Jurumirim;SP;303868
35153;3535903;353590;Paranapuã;Jales;SP;103857
35095;3536000;353600;Parapuã;Tupã;SP;128466
35063;3536109;353610;Pardinho;Polo Cuesta;SP;316844
35121;3536208;353620;Pariquera-Açu;Vale do Ribeira;SP;284509
35157;3536257;353625;Parisi;Votuporanga;SP;201493
35081;3536307;353630;Patrocínio Paulista;Três Colinas;SP;427758
35111;3536406;353640;Paulicéia;Alta Paulista;SP;135956
35072;3536505;353650;Paulínia;Região Metropolitana de Campinas;SP;3244142
35062;3536570;353657;Paulistânia;Bauru;SP;654154
35155;3536604;353660;Paulo de Faria;São José do Rio Preto;SP;732845
35062;3536703;353670;Pederneiras;Bauru;SP;654154
35071;3536802;353680;Pedra Bela;Bragança;SP;475660
35154;3536901;353690;Pedranópolis;Fernandópolis;SP;117293
35081;3537008;353700;Pedregulho;Três Colinas;SP;427758
35072;3537107;353710;Pedreira;Região Metropolitana de Campinas;SP;3244142
35092;3537156;353715;Pedrinhas Paulista;Assis;SP;247470
35121;3537206;353720;Pedro de Toledo;Vale do Ribeira;SP;284509
35023;3537305;353730;Penápolis;Consórcios do DRS II;SP;281008
35022;3537404;353740;Pereira Barreto;Lagos do DRS II;SP;205427
35063;3537503;353750;Pereiras;Polo Cuesta;SP;316844
35041;3537602;353760;Peruíbe;Baixada Santista;SP;1865397
35023;3537701;353770;Piacatu;Consórcios do DRS II;SP;281008
35163;3537800;353780;Piedade;Sorocaba;SP;1741781
35163;3537909;353790;Pilar do Sul;Sorocaba;SP;1741781
35174;3538006;353800;Pindamonhangaba;Vale do Paraíba/Região Serrana;SP;626309
35151;3538105;353810;Pindorama;Catanduva;SP;320610
35071;3538204;353820;Pinhalzinho;Bragança;SP;475660
35114;3538303;353830;Piquerobi;Extremo Oeste Paulista;SP;99135
35172;3538501;353850;Piquete;Circuito da Fé e Vale Histórico;SP;486352
35071;3538600;353860;Piracaia;Bragança;SP;475660
35103;3538709;353870;Piracicaba;Piracicaba;SP;596232
35061;3538808;353880;Piraju;Vale do Jurumirim;SP;303868
35062;3538907;353890;Pirajuí;Bauru;SP;654154
35151;3539004;353900;Pirangi;Catanduva;SP;320610
35014;3539103;353910;Pirapora do Bom Jesus;Rota dos Bandeirantes;SP;1894506
35112;3539202;353920;Pirapozinho;Alta Sorocabana;SP;413476
35101;3539301;353930;Pirassununga;Araras;SP;346589
35062;3539400;353940;Piratininga;Bauru;SP;654154
35131;3539509;353950;Pitangueiras;Horizonte Verde;SP;447537
35156;3539608;353960;Planalto;José Bonifácio;SP;105601
35092;3539707;353970;Platina;Assis;SP;247470
35011;3539806;353980;Poá;Alto do Tietê;SP;3031955
35156;3539905;353990;Poloni;José Bonifácio;SP;105601
35093;3540002;354000;Pompéia;Marília;SP;390523
35065;3540101;354010;Pongaí;Lins;SP;169960
35131;3540200;354020;Pontal;Horizonte Verde;SP;447537
35153;3540259;354025;Pontalinda;Jales;SP;103857
35157;3540309;354030;Pontes Gestal;Votuporanga;SP;201493
35154;3540408;354040;Populina;Fernandópolis;SP;117293
35063;3540507;354050;Porangaba;Polo Cuesta;SP;316844
35163;3540606;354060;Porto Feliz;Sorocaba;SP;1741781
35034;3540705;354070;Porto Ferreira;Coração do DRS III;SP;399047
35172;3540754;354075;Potim;Circuito da Fé e Vale Histórico;SP;486352
35155;3540804;354080;Potirendaba;São José do Rio Preto;SP;732845
35091;3540853;354085;Pracinha;Adamantina;SP;138431
35131;3540903;354090;Pradópolis;Horizonte Verde;SP;447537
35041;3541000;354100;Praia Grande;Baixada Santista;SP;1865397
35063;3541059;354105;Pratânia;Polo Cuesta;SP;316844
35062;3541109;354110;Presidente Alves;Bauru;SP;654154
35112;3541208;354120;Presidente Bernardes;Alta Sorocabana;SP;413476
35114;3541307;354130;Presidente Epitácio;Extremo Oeste Paulista;SP;99135
35112;3541406;354140;Presidente Prudente;Alta Sorocabana;SP;413476
35114;3541505;354150;Presidente Venceslau;Extremo Oeste Paulista;SP;99135
35065;3541604;354160;Promissão;Lins;SP;169960
35161;3541653;354165;Quadra;Itapetininga;SP;510392
35113;3541703;354170;Quatá;Alto Capivari;SP;59639
35095;3541802;354180;Queiroz;Tupã;SP;128466
35172;3541901;354190;Queluz;Circuito da Fé e Vale Histórico;SP;486352
35093;3542008;354200;Quintana;Marília;SP;390523
35103;3542107;354210;Rafard;Piracicaba;SP;596232
35113;3542206;354220;Rancharia;Alto Capivari;SP;59639
35174;3542305;354230;Redenção da Serra;Vale do Paraíba/Região Serrana;SP;626309
35112;3542404;354240;Regente Feijó;Alta Sorocabana;SP;413476
35062;3542503;354250;Reginópolis;Bauru;SP;654154
35121;3542602;354260;Registro;Vale do Ribeira;SP;284509
35081;3542701;354270;Restinga;Três Colinas;SP;427758
35162;3542800;354280;Ribeira;Itapeva;SP;281984
35034;3542909;354290;Ribeirão Bonito;Coração do DRS III;SP;399047
35162;3543006;354300;Ribeirão Branco;Itapeva;SP;281984
35081;3543105;354310;Ribeirão Corrente;Três Colinas;SP;427758
35094;3543204;354320;Ribeirão do Sul;Ourinhos;SP;244242
35112;3543238;354323;Ribeirão dos Índios;Alta Sorocabana;SP;413476
35161;3543253;354325;Ribeirão Grande;Itapetininga;SP;510392
35015;3543303;354330;Ribeirão Pires;Grande ABC;SP;2789871
35132;3543402;354340;Ribeirão Preto;Aquífero Guarani;SP;934756
35162;3543501;354350;Riversul;Itapeva;SP;281984
35081;3543600;354360;Rifaina;Três Colinas;SP;427758
35031;3543709;354370;Rincão;Central do DRS III;SP;322386
35095;3543808;354380;Rinópolis;Tupã;SP;128466
35104;3543907;354390;Rio Claro;Rio Claro;SP;268075
35103;3544004;354400;Rio das Pedras;Piracicaba;SP;596232
35015;3544103;354410;Rio Grande da Serra;Grande ABC;SP;2789871
35157;3544202;354420;Riolândia;Votuporanga;SP;201493
35115;3544251;354425;Rosana;Pontal do Paranapanema;SP;67421
35172;3544301;354430;Roseira;Circuito da Fé e Vale Histórico;SP;486352
35021;3544400;354440;Rubiácea;Central do DRS II;SP;304821
35152;3544509;354450;Rubinéia;Santa Fé do Sul;SP;47771
35065;3544608;354460;Sabino;Lins;SP;169960
35091;3544707;354470;Sagres;Adamantina;SP;138431
35151;3544806;354480;Sales;Catanduva;SP;320610
35082;3544905;354490;Sales Oliveira;Alta Anhanguera;SP;164615
35011;3545001;354500;Salesópolis;Alto do Tietê;SP;3031955
35091;3545100;354510;Salmourão;Adamantina;SP;138431
35103;3545159;354515;Saltinho;Piracicaba;SP;596232
35163;3545209;354520;Salto;Sorocaba;SP;1741781
35163;3545308;354530;Salto de Pirapora;Sorocaba;SP;1741781
35094;3545407;354540;Salto Grande;Ourinhos;SP;244242
35112;3545506;354550;Sandovalina;Alta Sorocabana;SP;413476
35151;3545605;354560;Santa Adélia;Catanduva;SP;320610
35153;3545704;354570;Santa Albertina;Jales;SP;103857
35072;3545803;354580;Santa Bárbara d'Oeste;Região Metropolitana de Campinas;SP;3244142
35171;3546009;354600;Santa Branca;Alto Vale do Paraíba;SP;1103668
35152;3546108;354610;Santa Clara d'Oeste;Santa Fé do Sul;SP;47771
35101;3546207;354620;Santa Cruz da Conceição;Araras;SP;346589
35133;3546256;354625;Santa Cruz da Esperança;Vale das Cachoeiras;SP;141389
35142;3546306;354630;Santa Cruz das Palmeiras;Mantiqueira;SP;286393
35094;3546405;354640;Santa Cruz do Rio Pardo;Ourinhos;SP;244242
35033;3546504;354650;Santa Ernestina;Norte do DRS III;SP;157668
35152;3546603;354660;Santa Fé do Sul;Santa Fé do Sul;SP;47771
35104;3546702;354670;Santa Gertrudes;Rio Claro;SP;268075
35011;3546801;354680;Santa Isabel;Alto do Tietê;SP;3031955
35031;3546900;354690;Santa Lúcia;Central do DRS III;SP;322386
35103;3547007;354700;Santa Maria da Serra;Piracicaba;SP;596232
35111;3547106;354710;Santa Mercedes;Alta Paulista;SP;135956
35153;3547205;354720;Santana da Ponte Pensa;Jales;SP;103857
35014;3547304;354730;Santana de Parnaíba;Rota dos Bandeirantes;SP;1894506
35152;3547403;354740;Santa Rita d'Oeste;Santa Fé do Sul;SP;47771
35132;3547502;354750;Santa Rita do Passa Quatro;Aquífero Guarani;SP;934756
35132;3547601;354760;Santa Rosa de Viterbo;Aquífero Guarani;SP;934756
35153;3547650;354765;Santa Salete;Jales;SP;103857
35112;3547700;354770;Santo Anastácio;Alta Sorocabana;SP;413476
35015;3547809;354780;Santo André;Grande ABC;SP;2789871
35133;3547908;354790;Santo Antônio da Alegria;Vale das Cachoeiras;SP;141389
35072;3548005;354800;Santo Antônio de Posse;Região Metropolitana de Campinas;SP;3244142
35021;3548054;354805;Santo Antônio do Aracanguá;Central do DRS II;SP;304821
35142;3548104;354810;Santo Antônio do Jardim;Mantiqueira;SP;286393
35174;3548203;354820;Santo Antônio do Pinhal;Vale do Paraíba/Região Serrana;SP;626309
35112;3548302;354830;Santo Expedito;Alta Sorocabana;SP;413476
35023;3548401;354840;Santópolis do Aguapeí;Consórcios do DRS II;SP;281008
35041;3548500;354850;Santos;Baixada Santista;SP;1865397
35174;3548609;354860;São Bento do Sapucaí;Vale do Paraíba/Região Serrana;SP;626309
35015;3548708;354870;São Bernardo do Campo;Grande ABC;SP;2789871
35015;3548807;354880;São Caetano do Sul;Grande ABC;SP;2789871
35034;3548906;354890;São Carlos;Coração do DRS III;SP;399047
35153;3549003;354900;São Francisco;Jales;SP;103857
35142;3549102;354910;São João da Boa Vista;Mantiqueira;SP;286393
35154;3549201;354920;São João das Duas Pontes;Fernandópolis;SP;117293
35154;3549250;354925;São João de Iracema;Fernandópolis;SP;117293
35111;3549300;354930;São João do Pau d'Alho;Alta Paulista;SP;135956
35082;3549409;354940;São Joaquim da Barra;Alta Anhanguera;SP;164615
35081;3549508;354950;São José da Bela Vista;Três Colinas;SP;427758
35172;3549607;354960;São José do Barreiro;Circuito da Fé e Vale Histórico;SP;486352
35143;3549706;354970;São José do Rio Pardo;Rio Pardo;SP;217325
35155;3549805;354980;São José do Rio Preto;São José do Rio Preto;SP;732845
35171;3549904;354990;São José dos Campos;Alto Vale do Paraíba;SP;1103668
35013;3549953;354995;São Lourenço da Serra;Mananciais;SP;1157544
35174;3550001;355000;São Luís do Paraitinga;Vale do Paraíba/Região Serrana;SP;626309
35063;3550100;355010;São Manuel;Polo Cuesta;SP;316844
35161;3550209;355020;São Miguel Arcanjo;Itapetininga;SP;510392
35016;3550308;355030;São Paulo;São Paulo;SP;12252023
35103;3550407;355040;São Pedro;Piracicaba;SP;596232
35094;3550506;355050;São Pedro do Turvo;Ourinhos;SP;244242
35163;3550605;355060;São Roque;Sorocaba;SP;1741781
35173;3550704;355070;São Sebastião;Litoral Norte;SP;336281
35143;3550803;355080;São Sebastião da Grama;Rio Pardo;SP;217325
35132;3550902;355090;São Simão;Aquífero Guarani;SP;934756
35041;3551009;355100;São Vicente;Baixada Santista;SP;1865397
35161;3551108;355110;Sarapuí;Itapetininga;SP;510392
35061;3551207;355120;Sarutaiá;Vale do Jurumirim;SP;303868
35157;3551306;355130;Sebastianópolis do Sul;Votuporanga;SP;201493
35132;3551405;355140;Serra Azul;Aquífero Guarani;SP;934756
35132;3551504;355150;Serrana;Aquífero Guarani;SP;934756
35074;3551603;355160;Serra Negra;Circuito das Águas;SP;136147
35131;3551702;355170;Sertãozinho;Horizonte Verde;SP;447537
35121;3551801;355180;Sete Barras;Vale do Ribeira;SP;284509
35051;3551900;355190;Severínia;Norte - Barretos;SP;292653
35172;3552007;355200;Silveiras;Circuito da Fé e Vale Histórico;SP;486352
35071;3552106;355210;Socorro;Bragança;SP;475660
35163;3552205;355220;Sorocaba;Sorocaba;SP;1741781
35022;3552304;355230;Sud Mennucci;Lagos do DRS II;SP;205427
35072;3552403;355240;Sumaré;Região Metropolitana de Campinas;SP;3244142
35011;3552502;355250;Suzano;Alto do Tietê;SP;3031955
35022;3552551;355255;Suzanápolis;Lagos do DRS II;SP;205427
35151;3552601;355260;Tabapuã;Catanduva;SP;320610
35032;3552700;355270;Tabatinga;Centro Oeste do DRS III;SP;146881
35013;3552809;355280;Taboão da Serra;Mananciais;SP;1157544
35112;3552908;355290;Taciba;Alta Sorocabana;SP;413476
